level,hanzi,pinyin,pinyin_tone,pinyin_num,english,pos,tts_url,personal_interaction
6,愤怒,fen nu,fèn nù,fen4 nu4,indignation; anger; rage,形,https://api.wohuimandarin.com/nls/tts?text=%E6%84%A4%E6%80%92,0.0
6,风暴,feng bao,fēng bào,feng1 bao4,storm; tempest,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A3%8E%E6%9A%B4,0.0
6,封闭,feng bi,fēng bì,feng1 bi4,seal off; close,动,https://api.wohuimandarin.com/nls/tts?text=%E5%B0%81%E9%97%AD,0.0
6,风度,feng du,fēng dù,feng1 du4,demeanour; bearing,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A3%8E%E5%BA%A6,0.0
6,风光,feng guang,fēng guāng,feng1 guang1,scene; view; sight,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A3%8E%E5%85%89,0.0
6,封建,feng jian,fēng jiàn,feng1 jian4,feudalism,形,https://api.wohuimandarin.com/nls/tts?text=%E5%B0%81%E5%BB%BA,0.0
6,锋利,feng li,fēng lì,feng1 li4,sharp; keen,形,https://api.wohuimandarin.com/nls/tts?text=%E9%94%8B%E5%88%A9,0.0
6,丰满,feng man,fēng mǎn,feng1 man3,plentiful,形,https://api.wohuimandarin.com/nls/tts?text=%E4%B8%B0%E6%BB%A1,0.0
6,风气,feng qi,fēng qì,feng1 qi4,general mood; atmosphere; common practice,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A3%8E%E6%B0%94,0.0
6,风趣,feng qu,fēng qù,feng1 qu4,humour; wit,形,https://api.wohuimandarin.com/nls/tts?text=%E9%A3%8E%E8%B6%A3,0.0
6,丰盛,feng sheng,fēng shèng,feng1 sheng4,rich; sumptuous,形,https://api.wohuimandarin.com/nls/tts?text=%E4%B8%B0%E7%9B%9B,0.0
6,丰收,feng shou,fēng shōu,feng1 shou1,bumper harvest,动,https://api.wohuimandarin.com/nls/tts?text=%E4%B8%B0%E6%94%B6,0.0
6,封锁,feng suo,fēng suǒ,feng1 suo3,blockade; block; seal off,动,https://api.wohuimandarin.com/nls/tts?text=%E5%B0%81%E9%94%81,0.0
6,风土人情,feng tu ren qing,fēng tǔ rén qíng,feng1 tu3 ren2 qing2,local customs and practices,,https://api.wohuimandarin.com/nls/tts?text=%E9%A3%8E%E5%9C%9F%E4%BA%BA%E6%83%85,0.0
6,风味,feng wei,fēng wèi,feng1 wei4,special flavour; local colour; aroma,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A3%8E%E5%91%B3,0.0
6,逢,feng,féng,feng2,meet; come upon,动,https://api.wohuimandarin.com/nls/tts?text=f%C3%A9ng,0.0
6,奉献,feng xian,fèng xiàn,feng4 xian4,offer as a tribute; present with all respect,动,https://api.wohuimandarin.com/nls/tts?text=%E5%A5%89%E7%8C%AE,0.0
6,否决,fou jue,fǒu jué,fou3 jue2,reject; vote down; overrule,动,https://api.wohuimandarin.com/nls/tts?text=%E5%90%A6%E5%86%B3,0.0
6,夫妇,fu fu,fū fù,fu1 fu4,husband and wife,名,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%AB%E5%A6%87,0.0
6,夫人,fu ren,fū ren,fu1 ren5,Lady; Madam,名,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%AB%E4%BA%BA,0.0
6,敷衍,fu yan,fū yǎn,fu1 yan3,be perfunctory; go through the motions; whitewash,动,https://api.wohuimandarin.com/nls/tts?text=%E6%95%B7%E8%A1%8D,0.0
6,服从,fu cong,fú cóng,fu2 cong2,to obey; submit to,动,https://api.wohuimandarin.com/nls/tts?text=%E6%9C%8D%E4%BB%8E,0.0
6,幅度,fu du,fú dù,fu2 du4,scope; extent,名,https://api.wohuimandarin.com/nls/tts?text=%E5%B9%85%E5%BA%A6,0.0
6,符号,fu hao,fú hào,fu2 hao4,character; sign; symbol,名,https://api.wohuimandarin.com/nls/tts?text=%E7%AC%A6%E5%8F%B7,0.0
6,福利,fu li,fú lì,fu2 li4,(material) welfare,名,https://api.wohuimandarin.com/nls/tts?text=%E7%A6%8F%E5%88%A9,0.0
6,俘虏,fu lu,fú lǔ,fu2 lu3,capture; take prisoner,动/名,https://api.wohuimandarin.com/nls/tts?text=%E4%BF%98%E8%99%8F,0.0
6,服气,fu qi,fú qì,fu2 qi4,be convinced,动,https://api.wohuimandarin.com/nls/tts?text=%E6%9C%8D%E6%B0%94,0.0
6,福气,fu qi,fú qi,fu2 qi5,happy lot; good fortune,名,https://api.wohuimandarin.com/nls/tts?text=%E7%A6%8F%E6%B0%94,0.0
6,辐射,fu she,fú shè,fu2 she4,radiation; beaming,动,https://api.wohuimandarin.com/nls/tts?text=%E8%BE%90%E5%B0%84,0.0
6,腐败,fu bai,fǔ bài,fu3 bai4,rotten; putrid; decayed,形,https://api.wohuimandarin.com/nls/tts?text=%E8%85%90%E8%B4%A5,0.0
6,腐烂,fu lan,fǔ làn,fu3 lan4,become putrid; decompose; corrupt,动,https://api.wohuimandarin.com/nls/tts?text=%E8%85%90%E7%83%82,0.0
6,抚摸,fu mo,fǔ mō,fu3 mo1,to gently caress and stroke,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8A%9A%E6%91%B8,0.0
6,腐蚀,fu shi,fǔ shí,fu3 shi2,corrode,动,https://api.wohuimandarin.com/nls/tts?text=%E8%85%90%E8%9A%80,0.0
6,俯视,fu shi,fǔ shì,fu3 shi4,overlook,动,https://api.wohuimandarin.com/nls/tts?text=%E4%BF%AF%E8%A7%86,0.0
6,腐朽,fu xiu,fǔ xiǔ,fu3 xiu3,rotten; decayed,形,https://api.wohuimandarin.com/nls/tts?text=%E8%85%90%E6%9C%BD,0.0
6,抚养,fu yang,fǔ yǎng,fu3 yang3,foster; raise; bring up,动,https://api.wohuimandarin.com/nls/tts?text=%E6%8A%9A%E5%85%BB,0.0
6,辅助,fu zhu,fǔ zhù,fu3 zhu4,assist; auxiliary; subsidiary,动,https://api.wohuimandarin.com/nls/tts?text=%E8%BE%85%E5%8A%A9,0.0
6,副,fu,fù,fu4,deputy; vice-; auxiliary,量,https://api.wohuimandarin.com/nls/tts?text=f%C3%B9,0.0
6,负担,fu dan,fù dān,fu4 dan1,bear; shoulder; burden; load,动/名,https://api.wohuimandarin.com/nls/tts?text=%E8%B4%9F%E6%8B%85,0.0
6,覆盖,fu gai,fù gài,fu4 gai4,cover; overlap; vegetation,动,https://api.wohuimandarin.com/nls/tts?text=%E8%A6%86%E7%9B%96,0.0
6,附和,fu he,fù hè,fu4 he4,echo; repeat what others say,动,https://api.wohuimandarin.com/nls/tts?text=%E9%99%84%E5%92%8C,0.0
6,复活,fu huo,fù huó,fu4 huo2,bring back to life; revive; resuscitate,动,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%8D%E6%B4%BB,0.0
6,附件,fu jian,fù jiàn,fu4 jian4,attachment; appendix; enclosure,名,https://api.wohuimandarin.com/nls/tts?text=%E9%99%84%E4%BB%B6,0.0
6,附属,fu shu,fù shǔ,fu4 shu3,subsidiary; auxiliary; affiliated,形,https://api.wohuimandarin.com/nls/tts?text=%E9%99%84%E5%B1%9E,0.0
6,腹泻,fu xie,fù xiè,fu4 xie4,diarrhoea,动,https://api.wohuimandarin.com/nls/tts?text=%E8%85%B9%E6%B3%BB,0.0
6,复兴,fu xing,fù xīng,fu4 xing1,revive; rejuvenate; resuscitate,动,https://api.wohuimandarin.com/nls/tts?text=%E5%A4%8D%E5%85%B4,0.0
6,赋予,fu yu,fù yǔ,fu4 yu3,give; endow; entrust,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B5%8B%E4%BA%88,0.0
6,富裕,fu yu,fù yù,fu4 yu4,prosperous; well-off,形,https://api.wohuimandarin.com/nls/tts?text=%E5%AF%8C%E8%A3%95,0.0
6,改良,gai liang,gǎi liáng,gai3 liang2,improve; ameliorate; reform,动,https://api.wohuimandarin.com/nls/tts?text=%E6%94%B9%E8%89%AF,0.0
6,钙,gai,gài,gai4,calcium [Chemistry],名,https://api.wohuimandarin.com/nls/tts?text=g%C3%A0i,0.0
6,盖章,gai zhang,gài zhāng,gai4 zhang1,affix one's seal; stamp,动,https://api.wohuimandarin.com/nls/tts?text=%E7%9B%96%E7%AB%A0,0.0
6,尴尬,gan ga,gān gà,gan1 ga4,awkward; embarrassed,形,https://api.wohuimandarin.com/nls/tts?text=%E5%B0%B4%E5%B0%AC,0.0
6,干旱,gan han,gān hàn,gan1 han4,drought; arid; dry,形,https://api.wohuimandarin.com/nls/tts?text=%E5%B9%B2%E6%97%B1,0.0
6,干扰,gan rao,gān rǎo,gan1 rao3,disturb; obstruct,动,https://api.wohuimandarin.com/nls/tts?text=%E5%B9%B2%E6%89%B0,0.0
6,干涉,gan she,gān shè,gan1 she4,interfere; intervene; meddle,动,https://api.wohuimandarin.com/nls/tts?text=%E5%B9%B2%E6%B6%89,0.0
6,干预,gan yu,gān yù,gan1 yu4,intervene; interpose; meddle,动,https://api.wohuimandarin.com/nls/tts?text=%E5%B9%B2%E9%A2%84,0.0
6,感慨,gan kai,gǎn kǎi,gan3 kai3,sigh (with emotion),动,https://api.wohuimandarin.com/nls/tts?text=%E6%84%9F%E6%85%A8,0.0
6,感染,gan ran,gǎn rǎn,gan3 ran3,infect; influence,动,https://api.wohuimandarin.com/nls/tts?text=%E6%84%9F%E6%9F%93,0.0
6,干劲,gan jin,gàn jìn,gan4 jin4,drive; vigour; enthusiasm,名,https://api.wohuimandarin.com/nls/tts?text=%E5%B9%B2%E5%8A%B2,0.0
6,纲领,gang ling,gāng lǐng,gang1 ling3,programme; guiding principle,名,https://api.wohuimandarin.com/nls/tts?text=%E7%BA%B2%E9%A2%86,0.0
6,港口,gang kou,gǎng kǒu,gang3 kou3,port; harbour,名,https://api.wohuimandarin.com/nls/tts?text=%E6%B8%AF%E5%8F%A3,0.0
6,港湾,gang wan,gǎng wān,gang3 wan1,haven; estuary,名,https://api.wohuimandarin.com/nls/tts?text=%E6%B8%AF%E6%B9%BE,0.0
6,岗位,gang wei,gǎng wèi,gang3 wei4,post; station,名,https://api.wohuimandarin.com/nls/tts?text=%E5%B2%97%E4%BD%8D,0.0
6,杠杆,gang gan,gàng gǎn,gang4 gan3,lever; pry bar,名,https://api.wohuimandarin.com/nls/tts?text=%E6%9D%A0%E6%9D%86,0.0
6,高超,gao chao,gāo chāo,gao1 chao1,excellent; exquisite; superb,形,https://api.wohuimandarin.com/nls/tts?text=%E9%AB%98%E8%B6%85,0.0
6,高潮,gao chao,gāo cháo,gao1 chao2,high tide; climax,名,https://api.wohuimandarin.com/nls/tts?text=%E9%AB%98%E6%BD%AE,0.0
6,高峰,gao feng,gāo fēng,gao1 feng1,peak; summit,名,https://api.wohuimandarin.com/nls/tts?text=%E9%AB%98%E5%B3%B0,0.0
6,高明,gao ming,gāo míng,gao1 ming2,brilliant; bright,形,https://api.wohuimandarin.com/nls/tts?text=%E9%AB%98%E6%98%8E,0.0
6,高尚,gao shang,gāo shàng,gao1 shang4,noble; lofty; respectable,形,https://api.wohuimandarin.com/nls/tts?text=%E9%AB%98%E5%B0%9A,0.0
6,高涨,gao zhang,gāo zhǎng,gao1 zhang3,upsurge,动,https://api.wohuimandarin.com/nls/tts?text=%E9%AB%98%E6%B6%A8,0.0
6,稿件,gao jian,gǎo jiàn,gao3 jian4,manuscript; contribution,名,https://api.wohuimandarin.com/nls/tts?text=%E7%A8%BF%E4%BB%B6,0.0
6,告辞,gao ci,gào cí,gao4 ci2,farewell; take leave,动,https://api.wohuimandarin.com/nls/tts?text=%E5%91%8A%E8%BE%9E,0.0
6,告诫,gao jie,gào jiè,gao4 jie4,warn; admonish; enjoin,动,https://api.wohuimandarin.com/nls/tts?text=%E5%91%8A%E8%AF%AB,0.0
6,搁,ge,gē,ge1,bear; endure; stand,动,https://api.wohuimandarin.com/nls/tts?text=g%C4%93,0.0
6,割,ge,gē,ge1,cut; mow (grass),动,https://api.wohuimandarin.com/nls/tts?text=g%C4%93,0.0
6,疙瘩,ge da,gē da,ge1 da5,a swelling on the skin; pimple; lump,名,https://api.wohuimandarin.com/nls/tts?text=%E7%96%99%E7%98%A9,0.0
6,歌颂,ge song,gē sòng,ge1 song4,sing the praises of; extol; eulogise,动,https://api.wohuimandarin.com/nls/tts?text=%E6%AD%8C%E9%A2%82,0.0
6,鸽子,ge zi,gē zi,ge1 zi5,pigeon; dove,名,https://api.wohuimandarin.com/nls/tts?text=%E9%B8%BD%E5%AD%90,0.0
6,隔阂,ge he,gé hé,ge2 he2,estrangement; misunderstanding,名,https://api.wohuimandarin.com/nls/tts?text=%E9%9A%94%E9%98%82,0.0
6,格局,ge ju,gé jú,ge2 ju2,pattern; setup; structure,名,https://api.wohuimandarin.com/nls/tts?text=%E6%A0%BC%E5%B1%80,0.0
6,隔离,ge li,gé lí,ge2 li2,isolate; keep apart; segregate,动,https://api.wohuimandarin.com/nls/tts?text=%E9%9A%94%E7%A6%BB,0.0
6,革命,ge ming,gé mìng,ge2 ming4,revolution,动,https://api.wohuimandarin.com/nls/tts?text=%E9%9D%A9%E5%91%BD,0.0
6,格式,ge shi,gé shì,ge2 shi4,layout; pattern; format,名,https://api.wohuimandarin.com/nls/tts?text=%E6%A0%BC%E5%BC%8F,0.0
6,各抒己见,ge shu ji jian,gè shū jǐ jiàn,ge4 shu1 ji3 jian4,everyone expresses their own view,,https://api.wohuimandarin.com/nls/tts?text=%E5%90%84%E6%8A%92%E5%B7%B1%E8%A7%81,0.0
6,个体,ge ti,gè tǐ,ge4 ti3,individuality; personality,名,https://api.wohuimandarin.com/nls/tts?text=%E4%B8%AA%E4%BD%93,0.0
6,跟前,gen qian,gēn qián,gen1 qian2,at one's side; living with me/us etc,名,https://api.wohuimandarin.com/nls/tts?text=%E8%B7%9F%E5%89%8D,0.0
6,根深蒂固,gen shen di gu,gēn shēn dì gù,gen1 shen1 di4 gu4,ingrained; inveterate; deep-seated,,https://api.wohuimandarin.com/nls/tts?text=%E6%A0%B9%E6%B7%B1%E8%92%82%E5%9B%BA,0.0
6,跟随,gen sui,gēn suí,gen1 sui2,follow; go after,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B7%9F%E9%9A%8F,0.0
6,根源,gen yuan,gēn yuán,gen1 yuan2,source; origin; root,名,https://api.wohuimandarin.com/nls/tts?text=%E6%A0%B9%E6%BA%90,0.0
6,跟踪,gen zong,gēn zōng,gen1 zong1,follow the tracks of; following,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B7%9F%E8%B8%AA,0.0
6,耕地,geng di,gēng dì,geng1 di4,plough; till; cultivated land,动,https://api.wohuimandarin.com/nls/tts?text=%E8%80%95%E5%9C%B0,0.0
6,更新,geng xin,gēng xīn,geng1 xin1,renew; renovate; update,动,https://api.wohuimandarin.com/nls/tts?text=%E6%9B%B4%E6%96%B0,0.0
6,更正,geng zheng,gēng zhèng,geng1 zheng4,make corrections; amend,动,https://api.wohuimandarin.com/nls/tts?text=%E6%9B%B4%E6%AD%A3,0.0
6,公安局,gong an ju,gōng ān jú,gong1 an1 ju2,Public Security Bureau (PSB),名,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E5%AE%89%E5%B1%80,0.0
6,供不应求,gong bu ying qiu,gōng bù yìng qiú,gong1 bu4 ying4 qiu2,demand exceeds supply,,https://api.wohuimandarin.com/nls/tts?text=%E4%BE%9B%E4%B8%8D%E5%BA%94%E6%B1%82,0.0
6,公道,gong dao,gōng dào,gong1 dao4,fair; just; reasonable,形,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E9%81%93,0.0
6,宫殿,gong dian,gōng diàn,gong1 dian4,palace,名,https://api.wohuimandarin.com/nls/tts?text=%E5%AE%AB%E6%AE%BF,0.0
6,公告,gong gao,gōng gào,gong1 gao4,public announcement,动,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E5%91%8A,0.0
6,公关,gong guan,gōng guān,gong1 guan1,public relations,名,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E5%85%B3,0.0
6,攻击,gong ji,gōng jī,gong1 ji1,attack; assault; accuse,动,https://api.wohuimandarin.com/nls/tts?text=%E6%94%BB%E5%87%BB,5.0
6,供给,gong ji,gōng jǐ,gong1 ji3,supply; provide; furnish,动,https://api.wohuimandarin.com/nls/tts?text=%E4%BE%9B%E7%BB%99,0.0
6,恭敬,gong jing,gōng jìng,gong1 jing4,respectful; with great respect,形,https://api.wohuimandarin.com/nls/tts?text=%E6%81%AD%E6%95%AC,0.0
6,攻克,gong ke,gōng kè,gong1 ke4,capture; take,动,https://api.wohuimandarin.com/nls/tts?text=%E6%94%BB%E5%85%8B,0.0
6,功劳,gong lao,gōng láo,gong1 lao2,contribution; meritorious service,名,https://api.wohuimandarin.com/nls/tts?text=%E5%8A%9F%E5%8A%B3,0.0
6,公民,gong min,gōng mín,gong1 min2,citizen,名,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E6%B0%91,0.0
6,公然,gong ran,gōng rán,gong1 ran2,openly; brazenly,副,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E7%84%B6,0.0
6,公认,gong ren,gōng rèn,gong1 ren4,universally acknowledged,动,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E8%AE%A4,0.0
6,公式,gong shi,gōng shì,gong1 shi4,formula,名,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E5%BC%8F,0.0
6,公务,gong wu,gōng wù,gong1 wu4,public affairs; official business,名,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E5%8A%A1,0.0
6,功效,gong xiao,gōng xiào,gong1 xiao4,efficacy,名,https://api.wohuimandarin.com/nls/tts?text=%E5%8A%9F%E6%95%88,0.0
6,工艺品,gong yi pin,gōng yì pǐn,gong1 yi4 pin3,handicrafts,名,https://api.wohuimandarin.com/nls/tts?text=%E5%B7%A5%E8%89%BA%E5%93%81,0.0
6,公正,gong zheng,gōng zhèng,gong1 zheng4,just; fair; impartial,形,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E6%AD%A3,0.0
6,公证,gong zheng,gōng zhèng,gong1 zheng4,notarisation,动,https://api.wohuimandarin.com/nls/tts?text=%E5%85%AC%E8%AF%81,0.0
6,巩固,gong gu,gǒng gù,gong3 gu4,consolidate; strengthen; solidify,动,https://api.wohuimandarin.com/nls/tts?text=%E5%B7%A9%E5%9B%BA,0.0
6,共和国,gong he guo,gòng hé guó,gong4 he2 guo2,republic,名,https://api.wohuimandarin.com/nls/tts?text=%E5%85%B1%E5%92%8C%E5%9B%BD,0.0
6,共计,gong ji,gòng jì,gong4 ji4,altogether; grand total,动,https://api.wohuimandarin.com/nls/tts?text=%E5%85%B1%E8%AE%A1,0.0
6,共鸣,gong ming,gòng míng,gong4 ming2,resonate; sympathetic response,动,https://api.wohuimandarin.com/nls/tts?text=%E5%85%B1%E9%B8%A3,0.0
6,勾结,gou jie,gōu jié,gou1 jie2,collude with; in league with; be hand and glove with,动,https://api.wohuimandarin.com/nls/tts?text=%E5%8B%BE%E7%BB%93,0.0
6,钩子,gou zi,gōu zi,gou1 zi5,hook; hanger,名,https://api.wohuimandarin.com/nls/tts?text=%E9%92%A9%E5%AD%90,0.0
6,构思,gou si,gòu sī,gou4 si1,work out the plot of a literary work or the composition of a painting; conception; design,动,https://api.wohuimandarin.com/nls/tts?text=%E6%9E%84%E6%80%9D,0.0
6,孤独,gu du,gū dú,gu1 du2,lonely; lonesome,形,https://api.wohuimandarin.com/nls/tts?text=%E5%AD%A4%E7%8B%AC,0.0
6,辜负,gu fu,gū fù,gu1 fu4,let down; fail to live up to; be unworthy of,动,https://api.wohuimandarin.com/nls/tts?text=%E8%BE%9C%E8%B4%9F,0.0
6,孤立,gu li,gū lì,gu1 li4,isolated; solitary; separate,形,https://api.wohuimandarin.com/nls/tts?text=%E5%AD%A4%E7%AB%8B,0.0
6,姑且,gu qie,gū qiě,gu1 qie3,tentatively; for the moment,副,https://api.wohuimandarin.com/nls/tts?text=%E5%A7%91%E4%B8%94,0.0
6,股东,gu dong,gǔ dōng,gu3 dong1,shareholder,名,https://api.wohuimandarin.com/nls/tts?text=%E8%82%A1%E4%B8%9C,0.0
6,古董,gu dong,gǔ dǒng,gu3 dong3,antique; curio,名,https://api.wohuimandarin.com/nls/tts?text=%E5%8F%A4%E8%91%A3,0.0
6,鼓动,gu dong,gǔ dòng,gu3 dong4,promote; agitate,动,https://api.wohuimandarin.com/nls/tts?text=%E9%BC%93%E5%8A%A8,0.0
6,股份,gu fen,gǔ fèn,gu3 fen4,share; stock,名,https://api.wohuimandarin.com/nls/tts?text=%E8%82%A1%E4%BB%BD,0.0
6,骨干,gu gan,gǔ gàn,gu3 gan4,backbone; mainstay,名,https://api.wohuimandarin.com/nls/tts?text=%E9%AA%A8%E5%B9%B2,0.0
6,古怪,gu guai,gǔ guài,gu3 guai4,eccentric; odd; quaint,形,https://api.wohuimandarin.com/nls/tts?text=%E5%8F%A4%E6%80%AA,0.0
6,顾虑,gu lv,gù lǜ,gu4 lv4,misgiving; apprehension; scruple,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A1%BE%E8%99%91,0.0
6,固然,gu ran,gù rán,gu4 ran2,no doubt; it is true,连,https://api.wohuimandarin.com/nls/tts?text=%E5%9B%BA%E7%84%B6,0.0
6,固体,gu ti,gù tǐ,gu4 ti3,solid (object),名,https://api.wohuimandarin.com/nls/tts?text=%E5%9B%BA%E4%BD%93,0.0
6,顾问,gu wen,gù wèn,gu4 wen4,advisor; consultant,名,https://api.wohuimandarin.com/nls/tts?text=%E9%A1%BE%E9%97%AE,0.0
6,故乡,gu xiang,gù xiāng,gu4 xiang1,native place; hometown; birthplace,名,https://api.wohuimandarin.com/nls/tts?text=%E6%95%85%E4%B9%A1,0.0
6,雇佣,gu yong,gù yōng,gu4 yong1,employ; hire,动,https://api.wohuimandarin.com/nls/tts?text=%E9%9B%87%E4%BD%A3,0.0
6,固有,gu you,gù yǒu,gu4 you3,intrinsic; inherent; innate,形,https://api.wohuimandarin.com/nls/tts?text=%E5%9B%BA%E6%9C%89,0.0
6,故障,gu zhang,gù zhàng,gu4 zhang4,hitch; breakdown; fault,名,https://api.wohuimandarin.com/nls/tts?text=%E6%95%85%E9%9A%9C,0.0
6,固执,gu zhi,gù zhi,gu4 zhi5,obstinate; stubborn,形,https://api.wohuimandarin.com/nls/tts?text=%E5%9B%BA%E6%89%A7,0.0
6,拐杖,guai zhang,guǎi zhàng,guai3 zhang4,crutch; walking stick,名,https://api.wohuimandarin.com/nls/tts?text=%E6%8B%90%E6%9D%96,0.0
6,官方,guan fang,guān fāng,guan1 fang1,of/by the government; official,名,https://api.wohuimandarin.com/nls/tts?text=%E5%AE%98%E6%96%B9,0.0
6,观光,guan guang,guān guāng,guan1 guang1,go sightseeing; visit; tour,动,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%82%E5%85%89,0.0
6,关怀,guan huai,guān huái,guan1 huai2,show care for,动,https://api.wohuimandarin.com/nls/tts?text=%E5%85%B3%E6%80%80,0.0
6,关照,guan zhao,guān zhào,guan1 zhao4,look after; keep an eye on,动,https://api.wohuimandarin.com/nls/tts?text=%E5%85%B3%E7%85%A7,0.0
6,管辖,guan xia,guǎn xiá,guan3 xia2,have jurisdiction over; administer,动,https://api.wohuimandarin.com/nls/tts?text=%E7%AE%A1%E8%BE%96,0.0
6,罐,guan,guàn,guan4,jar; pot; tank,名,https://api.wohuimandarin.com/nls/tts?text=gu%C3%A0n,0.0
6,贯彻,guan che,guàn chè,guan4 che4,carry out; implement; put into effect,动,https://api.wohuimandarin.com/nls/tts?text=%E8%B4%AF%E5%BD%BB,0.0
6,灌溉,guan gai,guàn gài,guan4 gai4,irrigate; watering,动,https://api.wohuimandarin.com/nls/tts?text=%E7%81%8C%E6%BA%89,0.0
6,惯例,guan li,guàn lì,guan4 li4,convention; usual practice; custom,名,https://api.wohuimandarin.com/nls/tts?text=%E6%83%AF%E4%BE%8B,0.0
6,光彩,guang cai,guāng cǎi,guang1 cai3,lustre; splendour; radiance,名/形,https://api.wohuimandarin.com/nls/tts?text=%E5%85%89%E5%BD%A9,0.0
6,光辉,guang hui,guāng huī,guang1 hui1,brilliance; glory; radiance,形,https://api.wohuimandarin.com/nls/tts?text=%E5%85%89%E8%BE%89,0.0
6,光芒,guang mang,guāng máng,guang1 mang2,rays of light,名,https://api.wohuimandarin.com/nls/tts?text=%E5%85%89%E8%8A%92,4.0
6,光荣,guang rong,guāng róng,guang1 rong2,honour; glory; credit,形,https://api.wohuimandarin.com/nls/tts?text=%E5%85%89%E8%8D%A3,0.0
6,广阔,guang kuo,guǎng kuò,guang3 kuo4,vast; spacious; expansive,形,https://api.wohuimandarin.com/nls/tts?text=%E5%B9%BF%E9%98%94,1.0
6,规范,gui fan,guī fàn,gui1 fan4,standard; norm; specification,形,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%84%E8%8C%83,0.0
6,规格,gui ge,guī gé,gui1 ge2,specifications; norms; standards,名,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%84%E6%A0%BC,0.0
6,归根到底,gui gen dao di,guī gēn dào dǐ,gui1 gen1 dao4 di3,in the final analysis; in the long run,,https://api.wohuimandarin.com/nls/tts?text=%E5%BD%92%E6%A0%B9%E5%88%B0%E5%BA%95,0.0
6,规划,gui hua,guī huà,gui1 hua4,planning; programming; project,动,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%84%E5%88%92,0.0
6,归还,gui huan,guī huán,gui1 huan2,return; revert; send back,动,https://api.wohuimandarin.com/nls/tts?text=%E5%BD%92%E8%BF%98,0.0
6,规章,gui zhang,guī zhāng,gui1 zhang1,rules; regulations,名,https://api.wohuimandarin.com/nls/tts?text=%E8%A7%84%E7%AB%A0,0.0
6,轨道,gui dao,guǐ dào,gui3 dao4,track; pathway,名,https://api.wohuimandarin.com/nls/tts?text=%E8%BD%A8%E9%81%93,0.0
6,跪,gui,guì,gui4,kneel (down),动,https://api.wohuimandarin.com/nls/tts?text=gu%C3%AC,0.0
6,贵族,gui zu,guì zú,gui4 zu2,aristocrat; nobility,名,https://api.wohuimandarin.com/nls/tts?text=%E8%B4%B5%E6%97%8F,0.0
6,棍棒,gun bang,gùn bàng,gun4 bang4,club; cudgel; bludgeon,名,https://api.wohuimandarin.com/nls/tts?text=%E6%A3%8D%E6%A3%92,0.0
6,国防,guo fang,guó fáng,guo2 fang2,national defense,名,https://api.wohuimandarin.com/nls/tts?text=%E5%9B%BD%E9%98%B2,0.0
6,国务院,guo wu yuan,guó wù yuàn,guo2 wu4 yuan4,State Council,名,https://api.wohuimandarin.com/nls/tts?text=%E5%9B%BD%E5%8A%A1%E9%99%A2,0.0
6,果断,guo duan,guǒ duàn,guo3 duan4,resolute; decisive,形,https://api.wohuimandarin.com/nls/tts?text=%E6%9E%9C%E6%96%AD,0.0
6,过渡,guo du,guò dù,guo4 du4,transit,动,https://api.wohuimandarin.com/nls/tts?text=%E8%BF%87%E6%B8%A1,0.0
6,过度,guo du,guò dù,guo4 du4,excessive; over; undue,形,https://api.wohuimandarin.com/nls/tts?text=%E8%BF%87%E5%BA%A6,0.0
6,过奖,guo jiang,guò jiǎng,guo4 jiang3,overpraise; undeserved compliment,动,https://api.wohuimandarin.com/nls/tts?text=%E8%BF%87%E5%A5%96,0.0
6,过滤,guo lv,guò lǜ,guo4 lv4,filter; screen,动,https://api.wohuimandarin.com/nls/tts?text=%E8%BF%87%E6%BB%A4,0.0
6,过失,guo shi,guò shī,guo4 shi1,fault; error; misconduct,名,https://api.wohuimandarin.com/nls/tts?text=%E8%BF%87%E5%A4%B1,0.0
